date,xlk_vs_spy,xly_vs_spy,xlu_vs_spy
2021-08-09,34.912808450003396,40.88390292447922,15.251170470223691
2021-08-10,34.61868618415108,40.993494171862295,15.248034697750068
2021-08-11,34.53738338816531,41.01131191130741,15.35220154130425
2021-08-12,34.631888746601966,40.90674215362495,15.322055222304598
2021-08-13,34.75735557947614,40.71582346609257,15.401865805525656
2021-08-16,34.83231536792179,40.432243774749985,15.459650535830145
2021-08-17,34.771642194396904,39.73290694532024,15.570669309071256
2021-08-18,34.67143312537001,40.31604353568013,15.66328157019901
2021-08-19,34.95657709271131,39.99681716909926,15.702723593870774
2021-08-20,35.127210393359796,40.06225189462288,15.772735474557923
2021-08-23,35.27031256986988,40.224925099494705,15.433975763537989
2021-08-24,35.17423041721543,40.444672634328185,15.309060874612138
2021-08-25,35.08052839099151,40.515916330667615,15.305963333407584
2021-08-26,35.067001299690766,40.380047505938236,15.35875946757496
2021-08-27,35.09161576901722,40.38645197112715,15.21821210438645
2021-08-30,35.31388895031289,40.51257103686177,15.173694801317913
2021-08-31,35.18026397377979,40.670121357073256,15.178492337673843
2021-09-01,35.17042939353696,40.64630367419212,15.36963258078796
2021-09-02,35.02504468324544,40.5194289370904,15.46150621152276
2021-09-03,35.1725964509579,40.504988081575,15.337247285247638
2021-09-07,35.30766845346211,40.76994639613698,15.188499534842508
2021-09-08,35.21545319465081,40.866248253531744,15.479807500388102
2021-09-09,35.233195242549776,40.98846273776115,15.461713216624348
2021-09-10,35.1629849137931,41.06052442528736,15.366828304597702
2021-09-13,35.084419364951415,41.056473644139906,15.300729992386582
2021-09-14,35.22975437332552,41.141905126415566,15.331967489925027
2021-09-15,35.243815307671696,41.06457086719657,15.184870947575243
2021-09-16,35.31990070890265,41.31761969720687,15.081512623834334
2021-09-17,35.2242863615768,41.71046669687359,15.043044857272317
2021-09-20,35.107363376647314,41.38789051700304,15.155285227168003
2021-09-21,35.15439429928741,41.48928810276042,15.128104605308673
2021-09-22,35.292102498515504,41.648015347371306,14.972822363312474
2021-09-23,35.33552958165982,41.56550385847737,14.714111647637527
2021-09-24,35.302200896578135,41.652587236151476,14.674145660156338
2021-09-27,35.06009398156515,41.99575275619013,14.542291704319538
2021-09-28,34.7205570414092,42.03403117218482,14.654615881213687
2021-09-29,34.6184831396018,42.00483369777881,14.82103809414202
2021-09-30,34.79517173882649,41.816190520576036,14.885585123735845
2021-10-01,34.90466101694915,41.63596168017686,14.710759027266029
2021-10-04,34.54180664427025,41.8463045912654,15.108249346771185
2021-10-05,34.67328561533133,41.58162087277765,14.915723851304547
2021-10-06,34.75511611864797,41.54058404230857,15.083927339618302
2021-10-07,34.77180504262983,41.82510372498062,14.874846122281493
2021-10-08,34.705156899465585,41.70967889279678,14.792399397067554
2021-10-11,34.765004946053516,41.84361268950286,14.697830637925879
2021-10-12,34.67091001337577,42.27895392278954,14.83326414833264
2021-10-13,34.7580311595202,42.3342065352268,14.952433475803115
2021-10-14,34.95367231638418,42.07005649717514,14.88587570621469
2021-10-15,34.967591450422766,42.39127996949784,14.730751115796084
2021-10-18,35.15955186833337,42.782709810147814,14.546389677765603
2021-10-19,35.23655245872537,42.33534528670336,14.616989170956863
2021-10-20,35.0014367498508,42.138767931743324,14.789681925686876
2021-10-21,35.04486430476862,42.646442822813555,14.751207037192179
2021-10-22,34.95983403954802,42.53840042372881,14.841543079096045
2021-10-25,34.88749862803205,43.36077269234991,14.698715837998023
2021-10-26,34.9548205982981,43.32836213702957,14.764453022194928
2021-10-27,35.07952592853682,43.61809930827863,14.731021720932283
2021-10-28,35.09338453482283,43.7750916390295,14.686245418048527
2021-10-29,35.17256396298312,43.799673380511706,14.569406641262928
2021-11-01,35.059994783062336,44.52656290757325,14.596556821145986
2021-11-02,35.22623944576749,44.048495345312844,14.550768564624377
2021-11-03,35.21690480289206,44.5687725942503,14.40867619211568
2021-11-04,35.60000856696151,44.95727227945428,14.261849178642565
2021-11-05,35.66046998057756,45.089962222269655,14.347000192090153
2021-11-08,35.82197769389887,44.41387840402619,14.12151067323481
2021-11-09,35.79314476443151,43.7374299285378,14.24108862167829
2021-11-10,35.48811526681334,43.92821707432811,14.473059833484317
2021-11-11,35.64266770166247,43.795415831123194,14.379972831360371
2021-11-12,35.80585100691249,43.612900464399594,14.263701928221373
2021-11-15,35.75722568085061,43.561602806837385,14.447082985687695
2021-11-16,35.991305830207985,44.07390044323219,14.321939993181044
2021-11-17,35.970008971675135,44.46319477079506,14.369633015764515
2021-11-18,36.20590552019245,44.815106550571606,14.246482021586868
2021-11-19,36.53522148051782,45.089466612638354,14.353046556761715
2021-11-22,36.22986932437924,45.1034069764955,14.481254143764568
2021-11-23,36.098592451782395,44.71688844272625,14.477028556782503
2021-11-24,36.26448534423995,44.68941717791411,14.447000681663258
2021-11-26,36.16576246813517,44.4626010414624,14.545613003028521
2021-11-29,36.62074903142488,44.60611278519156,14.582436504520016
2021-11-30,37.03573623671964,44.876635349899026,14.437176222670997
2021-12-01,36.938956714761375,44.561598224195336,14.625971143174251
2021-12-02,36.71622212505466,44.5146480104941,14.588981198076084
2021-12-03,36.418772881654974,44.03202328966521,14.86480525781836
2021-12-06,36.33470651060398,44.013600993918786,14.915320734976786
2021-12-07,36.84120611599898,44.12744511830529,14.721961219783037
2021-12-08,36.912165615948204,44.12165615948203,14.668171749872212
2021-12-09,36.76208856009435,43.65176369679425,14.748579393159645
2021-12-10,37.15001911883418,43.54633130815312,14.68963759187662
2021-12-13,36.92479156396683,42.80386651520672,15.00310778661294
2021-12-14,36.569837707182316,42.850051795580114,15.016401933701657
2021-12-15,36.96132596685083,42.72630684232894,15.027624309392266
2021-12-16,36.23325115232072,42.154571765462535,15.238503590952943
2021-12-17,36.50596907821775,42.466349185639416,15.223867614760694
2021-12-20,36.39061057628906,42.16668864565475,15.281990417161193
2021-12-21,36.66047596423789,42.5042111173498,14.993737312659269
2021-12-22,36.77222091556372,42.85103380444311,14.909448566358058
2021-12-23,36.74883127921802,43.17679558011049,14.815129621759453
2021-12-27,37.01336797552697,42.98914637723673,14.67962955202615
2021-12-28,36.85071403107764,43.043177385870365,14.823746513724915
2021-12-29,36.83505068275111,43.07405545782022,14.884393063583811
2021-12-30,36.69354838709677,43.03805443548387,14.980258736559138
2021-12-31,36.607293245747016,43.04362472629274,15.070742799393633
2022-01-03,36.741956417073126,44.02461744573068,14.835360365075049
2022-01-04,36.36477855721913,43.7713328447283,14.794262380902524
2022-01-05,35.93663264870404,43.42414279004227,15.075366155685554
2022-01-06,35.78877633884686,43.351711757917684,14.93353848784032
2022-01-07,35.600420519642135,42.798601128537406,15.106524490978138
2022-01-10,35.65122124121931,42.58984769392709,15.026530042319179
2022-01-11,35.753060138371474,42.612027674294836,14.756785524215008
2022-01-12,35.82438113031294,42.77737675682561,14.763704301303557
2022-01-13,35.38415172324715,42.50317525240566,15.043161905581986
2022-01-14,35.6687898089172,42.287829230504386,14.933723532449648
2022-01-18,35.439987732480446,42.23531731253697,15.02113956494118
2022-01-19,35.31156613171002,41.90813503043719,15.247371333702267
2022-01-20,35.24566312255176,41.60492445439284,15.438164521544486
2022-01-21,35.23676880222841,41.19366181104159,15.717612676377918
2022-01-24,35.26964350672972,41.512822844670794,15.501091305929432
2022-01-25,34.87927820102654,41.31470527309135,15.446405965889474
2022-01-26,35.172366052886616,41.21786884489362,15.358346024274312
2022-01-27,35.10342268806233,40.41832854095168,15.571375568129117
2022-01-28,35.75065052607761,40.298676320850774,15.37730512501414
2022-01-31,36.000533440021336,41.108221644328864,15.391967282345357
2022-02-01,35.85163925378077,41.07958935864885,15.085550281488022
2022-02-02,35.795342735323054,40.44167486607631,15.161255056302615
2022-02-03,35.59337214509628,40.14778325123153,15.456784594715629
2022-02-04,35.569422776911075,41.09650100289726,15.261867617561848
2022-02-07,35.44694361221661,41.143853686893536,15.28864642489827
2022-02-08,35.59231826850579,41.38244555816738,15.174967844946114
2022-02-09,35.85697425361717,41.3253486034008,15.021637452463175
2022-02-10,35.558176800498536,41.35582658239117,14.909196118579185
2022-02-11,35.1655087862689,40.97534395858875,15.218180992598649
2022-02-14,35.26946380574917,41.344357888023325,15.138262493736049
2022-02-15,35.62205783456624,41.598296346110736,14.828513786146605
2022-02-16,35.546350201522614,41.67039856695029,14.845499328257947
2022-02-17,35.235436782135174,41.44053448039171,15.178694000823686
2022-02-18,35.10581949658015,41.452686364369114,15.249982728047348
2022-02-22,35.15841422818167,40.68021509881975,15.399120050282841
2022-02-23,34.89749970375637,40.030809337599244,15.411778646759094
2022-02-24,35.55451786131216,40.33854774690638,15.304692972215737
2022-02-25,35.259851513420905,40.24900057110223,15.438035408338092
2022-02-28,35.28616906763163,40.636236630556766,15.557794929345214
2022-03-01,35.115586771477744,40.63909949299968,15.661193543885762
2022-03-02,35.228025303158326,40.74310899997716,15.56555299276074
2022-03-03,34.981983429345206,40.019737899061305,15.91884510339446
2022-03-04,34.65071615336557,39.70659694101858,16.40326723280191
2022-03-07,34.39668121021386,38.907565028729465,17.12085449300241
2022-03-08,34.49129129129129,39.28648648648649,16.984984984984987
2022-03-09,34.919632203270865,39.49135490512622,16.424510423247
2022-03-10,34.46460468177117,39.952524207953374,16.609476356115447
2022-03-11,34.294284285952344,39.68862332468398,16.766253243507037
2022-03-14,33.906474820143885,39.31414868105516,16.8705035971223
2022-03-15,34.291479925851185,39.75643522537954,16.71868033883192
2022-03-16,34.63798723658234,40.22083467242092,16.3261558238832
2022-03-17,34.45258122293514,40.385879792323216,16.192441109121003
2022-03-18,34.884819580671284,40.91604427247368,15.929541977863765
2022-03-21,34.764508652309914,40.52296406309773,15.93420193973762
2022-03-22,34.85620231766721,41.04851086545519,15.772147957027514
2022-03-23,34.767913474538084,41.068048670572324,16.000450653447498
2022-03-24,35.14173455570601,40.77338009722746,15.924881795378365
2022-03-25,34.95107026883739,40.50453953036294,16.077227241600212
2022-03-28,35.116580026759664,41.29104428505626,16.066767563773553
2022-03-29,35.42411439714007,41.497129238435704,16.017766222511103
2022-03-30,35.168955744495314,41.120558098975366,16.25027250926532
2022-03-31,35.189531485253745,40.96182800460544,16.48658223363741
2022-04-01,34.98631104830876,40.89684712532014,16.66961052724543
2022-04-04,35.34807355516637,41.46015761821366,16.40105078809107
2022-04-05,35.04644923840986,41.00614149834823,16.715074385295882
2022-04-06,34.56284153005465,40.36325360566156,17.21983337812416
2022-04-07,34.44303317957974,40.365888985449125,17.09116028255008
2022-04-08,34.052773867774874,40.1009897893067,17.19507563062761
2022-04-11,33.77204946353882,40.04137115839244,17.25541007455901
2022-04-12,33.74706244723813,40.27926715188573,17.385749161514067
2022-04-13,33.90178430443707,40.813426270555595,17.15503823509508
2022-04-14,33.49551154663194,40.75013134151077,17.380479225199295
2022-04-18,33.59134187273101,40.8566796812567,17.27972235541247
2022-04-19,33.67787165198634,41.37380909581161,17.11531547726047
2022-04-20,33.67138134964359,40.871579231409235,17.267432708956402
2022-04-21,33.60270282609688,41.090261607998904,17.239647536867096
2022-04-22,33.583701060933244,41.268425499953054,17.42794103840015
2022-04-25,33.891857832956056,41.326923525705354,17.20846654687172
2022-04-26,33.60249939918288,40.40615236721942,17.543859649122805
2022-04-27,34.00436168428116,40.29764900424186,17.41078917727131
2022-04-28,34.494284846076525,40.11126434632196,17.17117411935205
2022-04-29,34.325242718446596,39.53398058252427,17.29611650485437
2022-05-02,34.6385832850801,39.87164640030882,17.01650260567458
2022-05-03,34.54056390796868,39.591238772275325,17.003698544598684
2022-05-04,34.69677900526733,39.54924719153498,16.869435510185056
2022-05-05,34.24518498827965,38.708586066068975,17.312293081365844
2022-05-06,34.17367627753197,38.44751300627219,17.554820829484125
2022-05-09,33.93776527613833,38.026471105306776,17.999849310595977
2022-05-10,34.375704728256785,37.82605427347215,17.740359317447194
2022-05-11,33.82813494589434,37.05919796308084,18.156588160407384
2022-05-12,33.51429882244992,37.35280623948616,17.992047713717696
2022-05-13,33.81957582395699,37.91695708453649,17.781041521457734
2022-05-16,33.65742707890725,37.24911894823665,17.908470594116327
2022-05-17,33.93416927899687,37.419181034482754,17.728742163009407
2022-05-18,33.74164242331445,36.44158628081458,18.294799162966363
2022-05-19,33.57726082267756,36.69182971293586,18.36902377651107
2022-05-20,33.63704026897313,36.036752816774886,18.412339912224418
2022-05-23,33.777587423158316,35.63942356142296,18.290839463871812
2022-05-24,33.53220442255452,34.98946406357105,18.799664881058163
2022-05-25,33.626091551954104,35.661977502076155,18.622442559830887
2022-05-26,33.7593446991192,36.67809824578717,18.30944215538723
2022-05-27,34.06540480662718,37.02740451765159,18.15007465202524
2022-05-31,34.01302884266098,37.42522945777734,18.00062964667135
2022-06-01,34.18784638296833,37.33733733733734,18.11811811811812
2022-06-02,34.361149045257434,37.760847169314076,17.899326768729484
2022-06-03,34.0989915720758,37.26798850294733,18.110293759438786
2022-06-06,33.9979115568615,37.52640909201292,18.135457393331553
2022-06-07,34.07658632799345,37.07846250060134,18.071390773079326
2022-06-08,34.06205923836389,37.2647244783814,17.91255289139633
2022-06-09,33.9602431247509,37.48256277401355,17.9080310880829
2022-06-10,33.63006670087224,37.06259620318112,18.301693175987683
2022-06-13,33.408,36.74666666666667,18.149333333333335
2022-06-14,33.720277101666355,36.82830930537352,17.74413566212855
2022-06-15,33.94778481012658,37.33122362869199,17.608122362869196
2022-06-16,33.680621846447565,36.71894177008046,17.858993590617757
2022-06-17,34.06220958836714,37.20002186628765,17.730825999016016
2022-06-21,33.98298984189618,37.23838216866185,17.48473618257925
2022-06-22,33.900478111060664,37.23390047811107,17.70079329041908
2022-06-23,34.07395651483891,37.451727239062585,17.941596571972703
2022-06-24,34.21093109105824,37.682013945857264,17.691242821985238
2022-06-27,34.11050207159217,37.4301963509097,17.903188450551998
2022-06-28,33.77906213056614,36.68461841586759,18.208327860239066
2022-06-29,33.874953988536575,36.68559709733397,18.236314876163433
2022-06-30,33.696487740225315,36.44267726971504,18.589794565937705
2022-07-01,33.419892980799496,36.72489770223481,18.84639597104186
2022-07-05,33.77578804063253,37.47512828568436,18.169441826369255
2022-07-06,33.95172863666014,37.226353555120674,18.29615133724723
2022-07-07,34.142265868017176,37.62307514331988,18.008175017352627
2022-07-08,34.18581315769161,37.65919674788381,17.96382535312733
2022-07-11,34.10457278192749,37.05072482627593,18.285922494339328
2022-07-12,33.93902791271696,37.15568626421238,18.359898117270173
2022-07-13,34.02845603568883,37.658052424570386,18.3802761132962
2022-07-14,34.42353999629541,37.717975179275484,18.425021830594584
2022-07-15,34.372809181315404,37.60808038844027,18.11336431854179
2022-07-18,34.32386438015447,38.03115591045948,18.010210760570757
2022-07-19,34.44056389731563,38.1650393861371,17.648558390904228
2022-07-20,34.75694708311169,38.5464954277174,17.30374648529524
2022-07-21,34.89054389528323,39.030567466586426,17.174452719476413
2022-07-22,34.73132703940875,39.168290769191834,17.573211167075858
2022-07-25,34.469246909522965,38.78453876684278,17.77182293904998
2022-07-26,34.316559645936195,37.985110900764916,18.09204635575226
2022-07-27,34.8867943347297,38.42509475364053,17.6491123079992
2022-07-28,34.979190779914795,38.60171891545793,18.056000197010366
2022-07-29,35.00570402194228,39.52280395155223,17.949464792834778
2022-08-01,35.034204055797645,39.83737858168805,18.022250894661244
2022-08-02,35.01690927804734,39.827476351516935,18.105180610694504
2022-08-03,35.393895524188686,40.168898540234046,17.937024972855593
2022-08-04,35.57959292078132,40.36023854938793,17.98778279450467
2022-08-05,35.5575978910199,39.73927975427479,17.952934916680775
2022-08-08,35.296254146589504,39.96464805443231,18.00043584590426
2022-08-09,35.08204691868239,39.48462379968396,18.273975932903852
2022-08-10,35.29845948713064,39.7628514964642,17.976618490916447
2022-08-11,35.160360960975254,39.560465725374414,17.974237481844803
2022-08-12,35.263404354952,39.78225239990634,17.963006321704515
2022-08-15,35.340204262463274,39.89180618383622,18.038520729375556
2022-08-16,35.1757039795206,40.25366534791715,18.05445659762625
2022-08-17,35.174030235556074,40.10547287003399,18.1530528536271
2022-08-18,35.254387809951155,39.977564327280376,18.16822080441235
2022-08-19,35.085516653243005,39.68588619889136,18.406215947316056
2022-08-22,34.83246643280513,39.4048627071489,18.541187855328413
2022-08-23,34.824784770219466,39.611980113980835,18.474596823087182
2022-08-24,34.73541711992651,39.654797302197395,18.473662581284596
2022-08-25,34.831112488379304,39.56997449405259,18.328526137636768
2022-08-26,34.511855123239,39.39700476178727,18.679529249216646
2022-08-29,34.28209522390284,39.4481285547525,18.860988997342474
2022-08-30,34.300996961402284,39.44150071570277,18.791592375882075
2022-08-31,34.22744065995242,39.35168783845336,18.81168075307455
2022-09-01,33.95388729125675,39.58680187679733,19.022753645123856
2022-09-02,33.86956965123394,39.64154599224965,19.018967978788496
2022-09-06,33.772648172791484,39.709796294400654,19.139625345480603
2022-09-07,33.70707426215497,40.20564130926643,19.390115139021567
2022-09-08,33.60307707677706,40.31669913582097,19.249213247414954
2022-09-09,33.7432365961633,40.45253320216429,19.030988686669943
2022-09-12,33.91975083339416,40.53823880088571,19.008686765457334
2022-09-13,33.57924192317476,40.195878911218514,19.343678453319765
2022-09-14,33.57323872275722,40.557526609224524,19.427268119614798
2022-09-15,33.176971188352304,40.81308315390137,19.160771044806726
2022-09-16,33.38261230418093,40.963792924577234,19.31476294221392
2022-09-19,33.313601853043366,41.137562733238966,19.292240380903355
2022-09-20,33.50256450311125,40.909682626467756,19.232471556145697
2022-09-21,33.564747343596814,40.650255703648746,19.306287924958266
2022-09-22,33.50435572657794,40.048634493078936,19.400352733686063
2022-09-23,33.6295692349504,39.793450197037636,19.502649816551163
2022-09-26,33.72951607147759,40.10046389064259,19.222640059290168
2022-09-27,33.85987120920249,40.329682426110416,18.94710771093621
2022-09-28,33.55733678784444,40.62019269694762,18.78120530051548
2022-09-29,33.38019239780589,40.05347446180986,18.412855922158823
2022-09-30,33.25494148608545,39.881852287362115,18.340892547175095
2022-10-03,33.403344153187305,38.89419273887783,18.392842530209215
2022-10-04,33.48678466544964,39.04278117310897,18.21837711987724
2022-10-05,33.676310695059534,38.903179612294146,17.855153942029755
2022-10-06,33.748660235798496,39.03001071811361,17.44640943193998
2022-10-07,33.28923068441798,38.76898481215028,17.574905592767166
2022-10-10,32.98150102772068,38.82562079884451,17.740681073273706
2022-10-11,32.68295410074356,38.754402638787944,17.789456029518643
2022-10-12,32.69015032533094,38.9836212699125,17.253758133273504
2022-10-13,32.838757275186495,38.396589884416755,17.23092056725961
2022-10-14,32.65945250678075,37.82400805301569,17.378296004250203
2022-10-17,32.81173327517584,38.373043999781906,17.297312033149776
2022-10-18,32.705520976477246,38.450138765392175,17.408994152992214
2022-10-19,32.84396200814111,38.29036635006784,17.30529172320217
2022-10-20,33.140855477408934,37.867053446813166,17.011028707479266
2022-10-21,33.220230302706454,38.045365892756955,16.91469181650592
2022-10-24,33.272626494575974,37.7411777126719,16.85010689682477
2022-10-25,33.37576639301673,38.07804219058505,16.91780110152759
2022-10-26,32.88047746191299,38.05821684728548,17.038374954190882
2022-10-27,32.68066740354755,38.11516395599768,17.26669824727617
2022-10-28,33.30934142203486,37.26286566243381,17.32815793532466
2022-10-31,33.108930374666635,37.29318246549805,17.291111053571893
2022-11-01,32.976178092166855,37.07739519400811,17.434723811505258
2022-11-02,32.65665430682637,36.594019260010135,17.710139515031877
2022-11-03,32.02609094094498,36.75372631465459,17.97256138648554
2022-11-04,32.148266241530486,36.53514016208316,17.826491297993886
2022-11-07,32.37531254112383,35.93630740886959,17.320700092117384
2022-11-08,32.51047120418848,35.6544502617801,17.348167539267013
2022-11-09,32.33100793841713,35.29254537192954,17.574105257530807
2022-11-10,33.16526894524817,35.89906002178925,17.444070029643516
2022-11-11,33.40945020200245,36.40812024792351,17.08363654613435
2022-11-14,33.4075723830735,36.13838833772019,17.025207531889045
2022-11-15,33.52656277447363,36.322115987854154,17.06692765188587
2022-11-16,33.32153243140726,36.04248324693388,17.352383360728286
2022-11-17,33.466923701298704,35.714285714285715,17.101258116883116
2022-11-18,33.353533823195214,35.60083832032927,17.385046587379744
2022-11-21,33.115385590106186,35.21376618768849,17.52705339719709
2022-11-22,33.308327081770436,35.13878469617405,17.441860465116278
2022-11-23,33.39297251627652,35.42318970230108,17.526464887431043
2022-11-25,33.20657171973256,35.45099793701688,17.63229189968434
2022-11-28,33.02265666439342,35.80359172539213,17.733828395342375
2022-11-29,32.75561065708575,35.75133466589075,17.632770791690913
2022-11-30,33.34968602825746,35.85410125588697,17.52109497645212
2022-12-01,33.4208846776965,35.87559526731798,17.51926947812853
2022-12-02,33.26534123024747,35.870339878597235,17.455948489838047
2022-12-05,33.31164443554644,35.47386070722491,17.675617507945642
2022-12-06,33.07518472437346,35.431531371403906,18.045857349617854
2022-12-07,32.96367890934988,35.27825821548479,17.992674738020142
2022-12-08,33.24247930547143,35.342216838279825,17.96890773268726
2022-12-09,33.28671684296176,35.45311228641172,18.01006916192026
2022-12-12,33.530517608722896,35.036972051635544,18.16017044742449
2022-12-13,33.67166703982884,34.77373933378113,18.078463566932854
2022-12-14,33.60290435653481,34.737105658487735,18.172258387581373
2022-12-15,33.15709775941277,35.022970510484306,18.402073762287298
2022-12-16,33.261147493933784,34.93881597829206,18.389125159809012
2022-12-19,33.003526130203674,34.57712751960423,18.32271985684964
2022-12-20,33.008356545961,34.12781836337835,18.30293793030956
2022-12-21,33.06061155270176,34.16099215493359,18.284441912849854
2022-12-22,32.6933179239336,33.764971632695946,18.436121033830634
2022-12-23,32.540283617560256,33.80167663419603,18.518711968869965
2022-12-27,32.359727320398534,33.38489774514945,18.70739381227058
2022-12-28,32.23862369245473,33.52094727340307,18.762278978388995
2022-12-29,32.49791362403505,33.77581890256624,18.563530148132696
2022-12-30,32.53928823575556,33.77350103286876,18.43474622806788
2023-01-03,32.36699753164225,33.714090646499656,18.512683157397195
2023-01-04,32.20241817802793,33.94048363560559,18.53762768396915
2023-01-05,31.941588908218677,34.013390268332536,18.345721967420527
2023-01-06,32.14028035456607,34.031642960214384,18.29519686662544
2023-01-09,32.53235703604393,34.25720620842572,18.429330170680142
2023-01-10,32.50550463413385,34.44620820318501,18.306108863741102
2023-01-11,32.65574433656958,34.93375809061489,18.224110032362457
2023-01-12,32.779121322047565,34.864973800886744,18.034562676340187
2023-01-13,32.74529485570891,35.056461731493094,17.899623588456713
2023-01-17,32.95371697211957,35.145938607738145,17.907333383613647
2023-01-18,33.05065263480548,35.244833839944825,17.75779713402641
2023-01-19,32.90448744339234,34.914059283655824,17.70790448744339
2023-01-20,33.17672021824796,35.10659795897747,17.487622511872285
2023-01-23,33.52969073708909,35.23200958490378,17.28527569078701
2023-01-24,33.550724637681164,35.229885057471265,17.391304347826086
2023-01-25,33.46821531160235,35.39652803796678,17.149993755463967
2023-01-26,33.633106856084,35.72822730080297,17.02038295243978
2023-01-27,33.69650956418852,36.45484125419049,16.981364622362452
2023-01-30,33.47312713747223,36.28897376369854,17.11974837115255
2023-01-31,33.44814012989569,36.58236567604802,16.997146231056877
2023-02-01,33.87536514118793,36.88412852969815,16.84761441090555
2023-02-02,34.301070108930375,37.468208647247955,16.641873410432364
2023-02-03,34.380987025585064,36.70425609312477,16.469019037225657
2023-02-06,34.17026571993265,36.87626576873338,16.711807334748556
