date,close,volume,volume_ma20
2024-12-02,603.63,31745855.0,44093679.85
2024-12-03,603.91,26906567.0,43528159.45
2024-12-04,607.66,42787561.0,43693625.55
2024-12-05,606.66,28762104.0,41722633.15
2024-12-06,607.81,31241521.0,40923048.6
2024-12-09,604.68,34742737.0,40337941.2
2024-12-10,602.8,37234514.0,40320328.3
2024-12-11,607.46,28677723.0,39603915.6
2024-12-12,604.33,31543812.0,38811674.2
2024-12-13,604.21,35904639.0,38661700.7
2024-12-16,606.79,43695117.0,37047032.85
2024-12-17,604.29,55773544.0,37981506.25
2024-12-18,586.28,108248597.0,40923333.8
2024-12-19,586.1,85919444.0,42717678.2
2024-12-20,591.15,125716619.0,46665996.0
2024-12-23,594.69,57635825.0,47636469.45
2024-12-24,601.3,25435393.0,46786169.45
2024-12-26,601.34,41338883.0,46572049.2
2024-12-27,595.01,64969287.0,48120506.4
2024-12-30,588.22,56578753.0,49742924.75
2024-12-31,586.08,57052654.0,51008264.7
2025-01-02,584.64,50203786.0,52173125.65
2025-01-03,591.95,37888452.0,51928170.2
2025-01-06,595.36,47679386.0,52874034.3
2025-01-07,588.63,60393050.0,54331610.75
2025-01-08,589.49,47304661.0,54959706.95
2025-01-10,580.49,73104923.0,56753227.4
2025-01-13,581.39,47910059.0,57714844.2
2025-01-14,582.19,48420580.0,58558682.6
2025-01-15,592.78,56900159.0,59608458.6
2025-01-16,591.64,43319581.0,59589681.8
2025-01-17,597.58,58070390.0,59704524.1
2025-01-21,603.05,42532833.0,56418735.9
2025-01-22,606.44,48195854.0,54532556.4
2025-01-23,609.75,41151901.0,50304320.5
2025-01-24,607.97,34604692.0,49152763.85
2025-01-27,599.37,70360829.0,51399035.65
2025-01-28,604.52,44433322.0,51553757.6
2025-01-29,601.81,37177073.0,50164146.9
2025-01-30,605.04,39281142.0,49299266.35
2025-01-31,601.82,66671471.0,49780207.2
2025-02-03,597.77,65857248.0,50562880.3
2025-02-04,601.78,33457742.0,50341344.8
2025-02-05,604.22,30653109.0,49490030.95
2025-02-06,606.32,35771503.0,48258953.6
2025-02-07,600.77,50788495.0,48433145.3
2025-02-10,604.85,26048646.0,46080331.45
2025-02-11,605.31,30056523.0,45187654.65
2025-02-12,603.36,45076076.0,45020429.45
2025-02-13,609.73,40921261.0,44221484.55
2025-02-14,609.7,26910306.0,43401020.8
2025-02-18,611.49,26749009.0,41834951.75
2025-02-19,612.93,31010958.0,41258858.0
2025-02-20,610.38,36554002.0,40676765.4
2025-02-21,599.94,76519718.0,42445156.25
2025-02-24,597.21,50737207.0,43251782.0
2025-02-25,594.24,58266377.0,42647059.4
2025-02-26,594.54,43321577.0,42591472.15
2025-02-27,585.05,74196476.0,44442442.3
2025-02-28,594.18,88743732.0,46915571.8
2025-03-03,583.77,74249046.0,47294450.55
2025-03-04,576.86,109648192.0,49483997.75
2025-03-05,583.06,71230361.0,51372628.7
2025-03-06,572.71,80094865.0,53844716.5
2025-03-07,575.92,81158648.0,56114073.75
2025-03-10,560.58,99326158.0,58540956.9
2025-03-11,555.92,88102109.0,61643630.05
2025-03-12,558.87,69588167.0,63620212.25
2025-03-13,551.42,74079414.0,65070379.15
2025-03-14,562.81,62660316.0,66157331.9
2025-03-17,567.15,49008643.0,67262248.75
2025-03-18,561.02,66041421.0,69226869.35
2025-03-19,567.13,66555898.0,71004116.35
2025-03-20,565.49,62958079.0,72324320.2
2025-03-21,563.98,83762957.0,72686482.15
2025-03-24,574.08,58766722.0,73087957.9
2025-03-25,575.46,38355409.0,72092409.5
2025-03-26,568.59,52228896.0,72537775.45
2025-03-27,567.08,42164247.0,70936164.0
2025-03-28,555.66,71662599.0,70082107.35
2025-03-31,559.39,95328108.0,71136060.45
2025-04-01,560.97,54609616.0,68384131.65
2025-04-02,564.52,76014466.0,68623336.9
2025-04-03,536.7,125985779.0,70917882.6
2025-04-04,505.28,217965089.0,77758204.65
2025-04-07,504.38,256611286.0,85622461.05
2025-04-08,496.48,165816578.0,89508184.5
2025-04-09,548.62,241867172.0,98122134.75
2025-04-10,524.58,162331162.0,102534722.15
2025-04-11,533.94,97866334.0,104295023.05
2025-04-14,539.12,68033964.0,105246289.1
2025-04-15,537.61,56892874.0,104788861.75
2025-04-16,525.66,83484814.0,105635307.55
2025-04-17,526.41,79867996.0,106480803.4
2025-04-21,513.88,69368129.0,105761062.0
2025-04-22,527.25,75948106.0,106620131.2
2025-04-23,535.42,90590508.0,109231886.15
2025-04-24,546.69,64150414.0,109827962.05
2025-04-25,550.64,61119477.0,110775723.55
2025-04-28,550.85,47613753.0,109573281.25
2025-04-29,554.32,47775006.0,107195626.15
2025-04-30,554.54,93101197.0,109120205.2
2025-05-01,558.47,63186146.0,108478789.2
2025-05-02,566.76,60717260.0,105215363.25
2025-05-05,563.51,38659172.0,96250067.4
2025-05-06,558.8,48264708.0,85832738.5
2025-05-07,561.15,55733229.0,80328571.05
2025-05-08,565.06,65130756.0,71491750.25
2025-05-09,564.34,37603422.0,65255363.25
2025-05-12,582.99,78993570.0,64311725.05
2025-05-13,586.84,67947125.0,64307383.1
2025-05-14,587.59,66283521.0,64776915.45
2025-05-15,590.46,71268142.0,64166081.85
2025-05-16,594.2,76051953.0,63975279.7
2025-05-19,594.85,68168459.0,63915296.2
2025-05-20,592.85,60614492.0,63148615.5
2025-05-21,582.86,95197586.0,63378969.4
2025-05-22,583.09,70860039.0,63714450.65
2025-05-23,579.11,76029046.0,64459929.1
2025-05-27,591.15,72588475.0,65708665.2
2025-05-28,587.73,68445491.0,66742189.45
2025-05-29,590.05,70073750.0,65590817.1
2025-05-30,589.39,90601242.0,66961571.9
2025-06-02,592.71,61630488.0,67007233.3
2025-06-03,596.09,63606166.0,68254583.0
2025-06-04,595.93,57314095.0,68707052.35
2025-06-05,593.05,92436299.0,70542205.85
2025-06-06,599.14,66588743.0,70615105.2
2025-06-09,599.68,53016417.0,71385754.95
2025-06-10,603.08,66246753.0,70748414.1
2025-06-11,601.36,73657992.0,71033957.45
2025-06-12,603.75,64128787.0,70926220.75
2025-06-13,597.0,89505870.0,71838107.15
2025-06-16,602.68,79984120.0,72034715.5
2025-06-17,597.53,82209365.0,72736760.8
2025-06-18,597.44,76604929.0,73536282.65
2025-06-20,594.28,94051370.0,73478971.85
2025-06-23,600.15,87425947.0,74307267.25
2025-06-24,606.78,67735233.0,73892576.6
2025-06-25,607.12,62114766.0,73368891.15
2025-06-26,611.87,78548243.0,73874028.75
2025-06-27,614.91,86258389.0,74683260.7
2025-06-30,617.85,92502539.0,74778325.55
2025-07-01,617.65,70030049.0,75198303.6
2025-07-02,620.45,66510324.0,75343511.5
2025-07-03,625.36,48824715.0,74919042.5
2025-07-07,620.68,74814479.0,74037951.5
2025-07-08,620.34,59024506.0,73659739.65
2025-07-09,624.06,66113321.0,74314584.85
2025-07-10,625.82,57528960.0,73878695.2
2025-07-11,623.62,63670226.0,73379306.9
2025-07-14,624.81,51898408.0,72767787.95
2025-07-15,622.14,74317260.0,72008357.45
2025-07-16,624.22,88987454.0,72458524.15
2025-07-17,628.04,68885672.0,71792339.5
2025-07-18,627.58,65621645.0,71243175.3
2025-07-21,628.77,63374984.0,69709356.0
2025-07-22,628.86,60046288.0,68340373.05
2025-07-23,634.21,70510926.0,68479157.7
2025-07-24,634.42,71307134.0,68938776.1
2025-07-25,637.1,56865363.0,67854632.1
2025-07-28,636.94,54916942.0,66287559.75
2025-07-29,635.26,60556278.0,64690246.7
2025-07-30,634.46,80418783.0,65209683.4
2025-07-31,632.08,103385223.0,67053428.35
2025-08-01,621.72,140103345.0,71617359.85
2025-08-04,631.17,73218014.0,71537536.6
2025-08-05,627.97,68051320.0,71988877.3
2025-08-06,632.78,64357525.0,71901087.5
2025-08-07,632.25,74205791.0,72734929.05
2025-08-08,637.18,64051560.0,72753995.75
2025-08-11,635.92,58742261.0,73096188.4
2025-08-12,642.69,64821794.0,72621415.1
2025-08-13,644.89,60092779.0,71176681.35
2025-08-14,644.95,59327433.0,70698769.4
2025-08-15,643.44,68591830.0,70847278.65
2025-08-18,643.3,43804808.0,69868769.85
2025-08-19,639.81,69750731.0,70353992.0
2025-08-20,638.11,88890263.0,71272958.85
2025-08-21,635.55,54805775.0,70447890.9
2025-08-22,645.31,84083213.0,71808783.4
2025-08-25,642.47,51274304.0,71626651.5
2025-08-26,645.16,51581565.0,71177915.85
2025-08-27,646.63,48341045.0,69574028.95
2025-08-28,648.92,61519361.0,67480735.85
2025-08-29,645.05,74522155.0,64201676.35
2025-09-02,640.27,81983436.0,64639947.45
2025-09-03,643.74,70820814.0,64778422.15
2025-09-04,649.12,65219226.0,64821507.2
2025-09-05,647.24,85178915.0,65370163.4
2025-09-08,648.83,63133104.0,65324240.6
2025-09-09,650.33,66133818.0,65693818.45
2025-09-10,652.21,78034529.0,66354455.2
2025-09-11,657.63,69934259.0,66846529.2
2025-09-12,657.41,72779900.0,67519152.55
2025-09-15,660.91,63772412.0,67278181.65
2025-09-16,660.0,61168946.0,68146388.55
2025-09-17,659.18,101952241.0,69756464.05
2025-09-18,662.26,90459242.0,69834913.0
2025-09-19,663.7,97945616.0,71991905.05
2025-09-22,666.84,69452200.0,71260354.4
2025-09-23,663.21,81708871.0,72782082.75
2025-09-24,661.1,68082219.0,73607115.45
2025-09-25,658.05,89622067.0,75671166.55
2025-09-26,661.82,69179199.0,76054158.45
2025-09-29,663.68,73499015.0,76003001.45
2025-09-30,666.18,86288028.0,76218231.05
2025-10-01,668.45,72545367.0,76304458.7
2025-10-02,669.22,56895818.0,75888288.3
2025-10-03,669.21,70493961.0,75154040.6
2025-10-06,671.61,54623179.0,74728544.35
2025-10-07,669.12,72020067.0,75022856.8
2025-10-08,673.11,60702241.0,74156242.4
2025-10-09,671.16,66501790.0,73984618.95
2025-10-10,653.02,159422558.0,78316751.85
2025-10-13,663.04,79559970.0,79106129.75
2025-10-14,662.23,88779560.0,80486660.45
2025-10-15,665.17,81702481.0,79474172.45
2025-10-16,660.64,110563102.0,80479365.45
2025-10-17,664.39,96500866.0,80407127.95
2025-10-20,671.3,60493350.0,79959185.45
2025-10-21,671.29,56249033.0,78686193.55
2025-10-22,667.8,80563763.0,79310270.75
2025-10-23,671.76,65604461.0,78109390.45
2025-10-24,677.25,74356476.0,78368254.3
2025-10-27,685.24,63339773.0,77860292.2
2025-10-28,687.06,61738007.0,76632791.15
2025-10-29,687.39,85362140.0,77273629.8
2025-10-30,679.83,76335618.0,78245619.8
2025-10-31,682.06,87164022.0,79079122.85
2025-11-03,683.34,57315000.0,79213713.9
2025-11-04,675.24,78426969.0,79534059.0
2025-11-05,677.58,74402376.0,80219065.75
2025-11-06,670.31,85035298.0,81145741.15
2025-11-07,670.97,100592443.0,78204235.4
2025-11-10,681.44,75842854.0,78018379.6
2025-11-11,683.0,58953292.0,76527066.2
2025-11-12,683.38,62312455.0,75557564.9
2025-11-13,672.04,103457788.0,75202299.2
2025-11-14,671.93,96846672.0,75219589.5
2025-11-17,665.67,90456099.0,76717726.95
2025-11-18,660.08,114467459.0,79628648.25
2025-11-19,662.63,94702933.0,80335606.75
2025-11-20,652.53,165293521.0,85320059.75
2025-11-21,659.03,123956203.0,87800046.1
2025-11-24,668.73,80437940.0,88654954.45
2025-11-25,675.02,81077053.0,89621906.75
2025-11-26,679.68,71879588.0,88947779.15
2025-11-28,683.39,41730318.0,87217514.15
2025-12-01,680.27,61201191.0,85919372.6
2025-12-02,681.53,62953844.0,86201314.8
2025-12-03,683.89,57238481.0,85141890.4
2025-12-04,684.39,61970325.0,84520287.85
2025-12-05,685.69,79241044.0,84230575.15
2025-12-08,683.63,55231462.0,81962526.1
2025-12-09,683.04,58310035.0,81085885.15
2025-12-10,687.57,85671334.0,82421787.25
2025-12-11,689.17,86173678.0,83614848.4
2025-12-12,681.76,113160325.0,84099975.25
2025-12-15,680.73,90810951.0,83798189.2
2025-12-16,678.87,122030611.0,85376914.8
2025-12-17,671.4,110625197.0,85184801.7
2025-12-18,676.47,108650097.0,85882159.9
2025-12-19,680.59,103599542.0,82797460.95
2025-12-22,684.83,69556726.0,80077487.1
2025-12-23,687.96,64839915.0,79297585.85
2025-12-24,690.38,36521136.0,77069790.0
2025-12-26,690.31,41613347.0,75556477.95
2025-12-29,687.85,62559502.0,76597937.15
2025-12-30,687.01,47160671.0,75895911.15
2025-12-31,681.92,74144766.0,76455457.25
2026-01-02,683.17,89377203.0,78062393.35
2026-01-05,687.72,71927146.0,78560234.4
2026-01-06,691.81,69273822.0,78061873.3
2026-01-07,689.58,75588309.0,79079715.65
2026-01-08,689.51,64019179.0,79365172.85
2026-01-09,694.07,80125467.0,79087879.5
2026-01-12,695.16,63976002.0,77977995.7
2026-01-13,693.77,78309726.0,76235465.75
2026-01-14,690.36,94676684.0,76428752.4
2026-01-15,692.24,77861950.0,74220319.35
2026-01-16,691.66,79289198.0,72653519.4
2026-01-20,677.58,111623244.0,72802176.75
2026-01-21,685.4,127844466.0,74014422.95
2026-01-22,688.98,77112243.0,74392198.8
2026-01-23,689.23,63059569.0,74303181.5
2026-01-26,692.73,60473813.0,75500815.35
2026-01-27,695.49,55506114.0,76195453.7
2026-01-28,695.42,61172165.0,76126086.85
2026-01-29,694.04,97486183.0,78642362.45
2026-01-30,691.97,101835125.0,80026880.4
2026-02-02,695.41,79286494.0,79522344.95
2026-02-03,689.53,107904610.0,81321218.15
2026-02-04,686.19,105204594.0,83117756.75
2026-02-05,677.62,113610812.0,85018881.9
2026-02-06,690.62,89127564.0,86274301.15
2026-02-09,693.95,73885166.0,85962286.1
2026-02-10,692.12,65185725.0,86022772.25
2026-02-11,691.96,76353871.0,85924979.5
2026-02-12,681.27,118828920.0,87132591.3
2026-02-13,681.75,96267487.0,88052868.15
2026-02-17,682.85,81354657.0,88156141.1
2026-02-18,686.29,73570341.0,86253495.95
2026-02-19,684.48,58649363.0,82793740.8
2026-02-20,689.43,100033986.0,83939827.95
2026-02-23,682.39,90558086.0,85314753.8
2026-02-24,687.35,73798727.0,85980999.5
2026-02-25,693.15,56369479.0,86024167.75
2026-02-26,689.3,71670964.0,86549107.7
2026-02-27,685.99,83308836.0,85840240.35
2026-03-02,686.38,87477152.0,85122341.7
2026-03-03,680.33,105003102.0,86408172.1
2026-03-04,685.13,79182242.0,84972053.7
2026-03-05,681.31,106606464.0,85042147.2
2026-03-06,672.38,100686873.0,84395950.25
2026-03-09,678.27,102667705.0,85072957.3
2026-03-10,677.18,81505308.0,85453964.4
2026-03-11,676.33,68441667.0,85616761.5
2026-03-12,666.06,108882245.0,87243180.2
2026-03-13,662.29,97200233.0,86161745.85
2026-03-16,669.03,82023130.0,85449528.0
2026-03-17,670.79,87128039.0,85738197.1
2026-03-18,661.43,82062544.0,86162807.25
2026-03-19,659.8,111272539.0,88793966.05
2026-03-20,648.57,163617517.0,91973142.6
2026-03-23,655.38,134802732.0,94185374.9
2026-03-24,653.18,96457367.0,95318306.9
2026-03-25,656.82,90653787.0,97032522.3
2026-03-26,645.09,96494340.0,98273691.1
2026-03-27,634.09,103649368.0,99290717.7
2026-03-30,631.97,99275826.0,99880651.4
2026-03-31,650.34,152534095.0,102257201.05
2026-04-01,655.24,97841472.0,103190162.55
2026-04-02,655.83,68358713.0,101277775.0
2026-04-06,658.93,39105753.0,98198719.0
2026-04-07,659.22,69980362.0,96564351.85
2026-04-08,676.01,93606093.0,97169391.1
2026-04-09,679.91,57134412.0,96604028.35
2026-04-10,679.46,42253433.0,93272587.75
2026-04-13,686.1,54185819.0,91121867.05
2026-04-14,694.46,63480529.0,90194737.0
2026-04-15,699.94,58240384.0,88750354.25
2026-04-16,701.66,49972351.0,87145844.6
2026-04-17,710.14,70661918.0,85115313.55
2026-04-20,708.72,43546812.0,79111778.3
2026-04-21,704.08,58941384.0,75318710.9
2026-04-22,711.21,42518492.0,72621767.15
2026-04-23,708.45,56173990.0,70897777.3
2026-04-24,713.94,45181957.0,68332158.15
2026-04-27,715.17,33135923.0,64806485.9
2026-04-28,711.69,43117433.0,61998566.25
2026-04-29,711.58,41859189.0,56464820.95
2026-04-30,718.66,67240949.0,54934794.8
2026-05-01,720.65,43049766.0,53669347.45
2026-05-04,718.01,51950558.0,54311587.7
2026-05-05,723.77,36933147.0,52659226.95
2026-05-06,733.83,53288914.0,50643368.0
2026-05-07,731.58,51724630.0,50372878.9
