date,value
2007-08-20,67.64
2007-08-21,67.65
2007-08-22,68.06
2007-08-23,68.76
2007-08-24,69.31
2007-08-25,69.31
2007-08-26,69.31
2007-08-27,68.72
2007-08-28,67.24
2007-08-29,65.37
2007-08-30,66.14
2007-08-31,65.81
2007-09-01,65.81
2007-09-02,65.81
2007-09-03,67.39
2007-09-04,66.85
2007-09-05,67.25
2007-09-06,67.68
2007-09-07,66.39
2007-09-08,66.39
2007-09-09,66.39
2007-09-10,67.61
2007-09-11,65.77
2007-09-12,66.93
2007-09-13,66.66
2007-09-14,67.28
2007-09-15,67.28
2007-09-16,67.28
2007-09-17,69.55
2007-09-18,69.44
2007-09-19,68.68
2007-09-20,69.87
2007-09-21,69.59
2007-09-22,69.59
2007-09-23,69.59
2007-09-24,69.14
2007-09-25,68.01
2007-09-26,68.09
2007-09-27,68.89
2007-09-28,70.37
2007-09-29,70.37
2007-09-30,70.37
2007-10-01,70.37
2007-10-02,70.37
2007-10-03,70.37
2007-10-04,70.37
2007-10-05,70.37
2007-10-06,70.37
2007-10-07,70.37
2007-10-08,69.65
2007-10-09,70.2
2007-10-10,69.81
2007-10-11,71.13
2007-10-12,69.32
2007-10-13,69.32
2007-10-14,69.32
2007-10-15,69.87
2007-10-16,69.57
2007-10-17,69.16
2007-10-18,67.47
2007-10-19,67.22
2007-10-20,67.22
2007-10-21,67.22
2007-10-22,65.04
2007-10-23,64.84
2007-10-24,63.86
2007-10-25,60.31
2007-10-26,59.85
2007-10-27,59.85
2007-10-28,59.85
2007-10-29,60.06
2007-10-30,59.22
2007-10-31,60.67
2007-11-01,59.1
2007-11-02,57.49
2007-11-03,57.49
2007-11-04,57.49
2007-11-05,57.54
2007-11-06,57.55
2007-11-07,57.63
2007-11-08,55.44
2007-11-09,54.72
2007-11-10,54.72
2007-11-11,54.72
2007-11-12,53.64
2007-11-13,53.61
2007-11-14,55.65
2007-11-15,54.83
2007-11-16,54.46
2007-11-17,54.46
2007-11-18,54.46
2007-11-19,55.22
2007-11-20,56.07
2007-11-21,55.41
2007-11-22,52.88
2007-11-23,53.76
2007-11-24,53.76
2007-11-25,53.76
2007-11-26,53.44
2007-11-27,53.78
2007-11-28,53.1
2007-11-29,54.6
2007-11-30,53.69
2007-12-01,53.69
2007-12-02,53.69
2007-12-03,53.09
